nama_tempat,username,rating,review
Kopi Studio 24,Herdian Ardy,1,"sudah pilih menu pas bawa anak vk ada pemberitahuan sbelumnya klo pembayaran cuma bisa QRIS
alhasil yg masih pake tuna tiwas ngiler..sakno anakku"
Kopi Studio 24,Siti Humairah,1,"Tolong dong lebih teliti klo customer pesen. Pesennya choco melted tiramisu, dikasih pancong biasa. Udah nunggu stgah jam lebih, klo ga ditegur ga dibuatin pesenan ku. Mana karyawannya SARA bgt. Dahlah, bad experience. Pdahal kek hampir tiap hari aku ama temen-temen ku ke sini."
Kopi Studio 24,Pranata Kayla,1,"Pesan online ori dan keju, yg datang ori dan coklat. Langsung konfirmasi dengan mas kurir kalau pesanannya salah. …"
Kopi Studio 24,Nda.Ayunda _Pee,1,"Sangat kecewa dengan pelayanannya pas udah di kasir ga langsung di layani dan harus nunggu lumayan lama buat pesen. Crew nya padahal banyak yang pas shift tapi malah ngga ada ya notice kalo ada customer baru datang. Kasir juga ga ramah, Yang paling menyebalkan lagi mo pesen cemilan dan pancong aja di bilang habis semua yang ready cuma French Fries. Padahal saya ngeliat di aplikasi grabfood ready semua. Dan di station nya juga keliatan banget kalo adonan pancong e masih banyak dan ada salah 1 crew juga bikin orderan pancong, keliatan banget kalo crew nya males buat nerima orderan yang dine in seperti cemilan dan pancong. Untuk meja nya harus e di bersihkan soale banyak cup yang bekas customer lain nongkrong"
Kopi Studio 24,Laila Lutfiatul,5,"kopstud best sih. Harganya sangat terjangkau untuk pelajar dan rasa makanan ataupun minumannya enak. Pancongnya juga enak banget, nggak kemanisan rasanya. Sambal di nasi baksonya juga enakk bgt weh. Top sihh"
Kopi Studio 24,Amala Shakuntala,5,"tempatnya oke buat nongkrong, makanannya enak, harganya cenderung murah (dibanding kota asal di jakarta).

overall, karena deket dari tempat kost juga sih, jadinya bolak balik kesini :]"
Kopi Studio 24,Aan Marzuki,5,"tempat nongkrong anak-anak muda zaman sekarang wkwkw. banyak promonya juga. yang paling rekom disini katanya sih kue pancong, akhirnya nyobain dan yap the taste oke lah, sesuai lidah. minumannya juga sip, walau sudah request less ice tapi ternyata tetap dikasih es bejibun hehe. tempatnya juga cocok buat nugas, kalau mau cari yang tenang mending di meja yang outdoor bisa sambil liat lalu lalang kendaraan"
Kopi Studio 24,Grace Widya Dharma Mahardika,1,"Sebagai warga bekasi yang gak kuat dinginnya malam di malang, pas mesen hot chocolate ga tersedia karna katanya cuma ada es. Pesan yang no ice, yang dateng bener sih no ice tapi minumannya cuma setengah. Maksudku bolehlah add water gtu"
Kopi Studio 24,Olive Alveerha,5,"Dari awal kuliah sampe jadi alumni 🤩 Kopstud juaranya kalau bikin promo.  Promo nya ga habis² , cocok sih buat manusia yg mau hemat tapi tetap royal sama diri sendiri 😍"
Kopi Studio 24,Anak Manis,1,"Pesanan kurang tidak  ada respon dari customer service yang foto profilnya 24/7, pesan melalui grab pesan 4 item yang datang cuma 2 item, sudah pengajuan komplain TIDAK ADA RESPON LANJUTAN. Apakah begini pelayanan dari KOPI STUDIO 24 CABANG SUHAT?
DARI STRUK PEMBELIAN TERTULIS JIKA ADA PESANAN KURANG AKAN DIGANTI 100%, APAKAH BISA DIPERTANGGUNG JAWABKAN INI?"
